ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
4.11,-2.18,21.4,18.7,-23.68,-101.46,1.19,-6.25,21.18,15.43,15.33,-37.11,-15.66,14.06,-0.55,-2.39,2.29,-2.0,25
1.92,-8.84,21.56,8.15,-1.9,-85.4,-1.79,-6.87,19.82,8.89,8.5,-10.94,-15.84,13.44,-0.62,-1.61,2.0,-2.59,25
7.9,-2.15,24.81,14.31,-15.04,-84.81,-1.61,-5.82,19.94,9.96,2.88,-2.93,-15.94,14.3,-0.63,0.34,2.44,-1.95,25
1.34,-0.04,22.56,7.91,8.98,-43.6,-0.61,-5.71,20.53,2.93,3.13,0.29,-15.67,13.53,-0.6,1.27,1.12,-2.44,25
-2.26,-0.78,20.72,11.43,17.92,-16.6,1.01,-5.18,20.98,3.03,-4.3,1.22,-15.81,12.58,-0.44,8.3,2.78,1.51,25
-3.03,-1.18,20.81,8.54,5.08,-7.08,-0.58,-6.26,20.62,-5.18,1.9,-2.49,-15.69,11.99,-0.53,-1.42,1.81,-0.98,25
-1.82,-2.89,21.01,6.15,4.25,-1.03,-0.75,-4.56,20.56,-1.47,-0.24,2.25,-15.82,13.38,-0.68,0.2,1.61,-0.88,25
-1.36,-1.9,21.43,5.42,-4.49,0.1,-0.32,-5.25,20.79,2.98,1.66,0.1,-15.65,13.65,-1.09,0.78,1.9,-1.51,25
-2.37,-0.75,21.12,1.56,3.03,0.34,-0.32,-5.28,20.44,1.12,1.86,1.12,-15.9,13.77,-1.1,4.88,2.69,0.63,25
-2.15,-0.36,21.39,-0.49,1.22,1.17,-0.37,-6.01,20.55,1.27,-0.93,-2.64,-15.49,13.11,-1.03,-2.73,2.78,-1.61,25
-10.63,-2.35,16.48,-29.83,11.91,97.71,-10.83,-0.17,16.41,-4.88,22.9,100.05,-19.92,7.45,-1.4,-107.72,42.72,-7.28,26
-15.37,-0.51,14.35,-22.36,3.66,66.06,-12.85,-1.53,15.56,-6.79,8.11,68.36,-22.52,2.12,-1.95,-72.61,18.99,4.74,26
-16.05,-1.49,14.62,0.78,-2.44,17.14,-14.42,-3.68,15.89,-19.34,-5.81,11.18,-22.39,-0.39,-0.38,-25.88,1.27,7.28,26
-17.24,-1.21,13.75,-7.67,-9.28,-10.69,-14.03,-0.07,14.82,-5.47,-11.72,-33.4,-24.21,-2.38,-1.38,-17.29,-15.77,6.84,26
-14.08,-3.22,14.92,-2.64,-28.22,-65.77,-11.85,-4.25,15.83,-16.26,-27.83,-88.62,-21.59,-4.51,0.41,27.44,-49.22,9.33,26
-9.43,-6.07,17.35,24.9,-38.62,-108.74,-7.56,-7.64,16.76,16.26,-25.39,-122.66,-19.66,4.83,4.14,93.26,-70.61,19.19,26
-2.42,-5.1,21.07,44.14,-42.68,-103.66,0.09,-11.27,20.38,23.97,-26.61,-116.89,-15.43,10.37,5.93,97.41,-64.06,28.22,26
0.13,-1.09,21.39,61.47,-32.32,-146.39,2.41,-6.03,20.1,61.87,-5.32,-154.1,-12.75,15.22,1.07,163.92,-66.6,16.46,26
2.17,-0.04,21.44,40.77,-10.69,-125.1,1.55,-4.11,18.74,3.12,10.89,-101.9,-11.2,24.74,0.72,143.41,-67.72,6.88,26
5.03,-2.77,21.76,10.74,-15.77,-88.04,4.12,-7.94,20.2,-9.72,17.33,-70.02,-10.56,20.66,2.22,110.11,-57.13,5.08,26
4.01,-3.8,21.68,-3.37,-6.01,-36.13,5.53,-8.86,20.32,-9.42,4.0,-34.37,-11.28,18.01,3.52,27.98,-30.32,1.81,26
3.95,-3.96,22.98,0.2,-7.96,-16.55,4.41,-10.65,20.82,-4.3,3.27,-12.21,-12.89,18.39,4.78,7.62,-15.67,3.13,26
-0.42,-3.89,20.51,0.63,11.08,-2.98,1.16,-8.6,19.17,1.9,5.86,1.81,-12.78,16.28,3.38,5.32,-2.0,-7.96,26
-0.55,-2.92,20.57,2.83,7.23,0.93,0.87,-7.31,20.15,9.18,6.05,2.05,-13.08,14.05,2.02,3.56,2.78,-6.88,26
-0.37,-0.9,20.16,1.81,2.29,1.86,1.02,-5.74,19.62,1.42,-4.74,-0.05,-13.92,14.19,1.34,1.95,5.13,-4.44,26
0.94,-1.3,21.75,3.71,-8.94,-4.0,3.24,-6.21,20.44,-4.54,-5.71,-6.64,-13.63,16.89,0.99,6.93,-1.56,6.64,26
1.22,-2.8,22.13,4.74,-3.91,-6.93,2.43,-7.5,20.38,6.4,0.73,-7.13,-13.36,16.26,1.92,8.64,-2.39,2.73,26
0.6,-2.9,20.62,-0.1,0.29,-1.71,1.67,-7.36,19.93,-0.59,-2.69,-1.37,-12.59,15.82,1.99,4.2,-0.15,-1.27,26
0.44,-2.0,21.01,2.54,-3.66,0.15,1.98,-6.03,20.16,-0.2,-4.3,2.54,-12.75,16.61,1.14,8.54,1.95,2.1,26
1.16,-1.09,21.57,1.42,-2.88,-1.03,3.23,-6.5,20.16,-4.0,-4.3,0.15,-12.65,17.01,0.9,6.88,0.2,1.07,26
7.12,-6.97,25.33,-20.41,-1.37,115.43,4.19,6.33,20.77,-18.95,6.59,-35.25,-18.09,12.41,1.01,34.67,-27.39,-10.01,27
4.04,-6.19,19.58,-3.71,-1.61,145.56,3.7,-6.75,22.06,-57.86,-7.23,-85.35,-15.2,15.29,6.57,87.84,-52.34,-18.85,27
-0.32,-0.19,17.6,35.4,-13.67,162.21,4.01,-5.78,22.2,6.84,-2.25,-98.58,-18.82,9.3,5.95,113.53,-43.26,-12.45,27
0.2,8.0,20.09,21.14,-9.18,52.0,3.7,-8.27,20.68,-11.96,-3.22,-95.8,-13.13,16.54,4.29,75.44,-62.94,8.94,27
-1.25,5.02,20.36,12.99,-11.91,-8.79,6.63,-8.15,20.28,-8.3,5.76,-93.46,-16.51,17.29,4.59,71.09,-62.11,1.81,27
0.02,5.56,20.42,-27.44,10.89,-55.76,7.04,-11.72,20.83,18.51,27.59,-68.36,-13.39,18.45,5.2,62.5,-46.14,-8.25,27
3.82,-0.9,22.43,-41.99,1.71,-76.46,4.52,-7.28,19.72,10.16,26.22,-51.07,-11.56,16.88,5.02,26.86,-39.31,-15.28,27
3.5,1.41,23.18,-21.88,-16.02,-103.08,2.55,-8.34,20.04,-16.26,15.63,-34.33,-12.54,17.06,6.26,3.86,-41.46,-12.06,27
4.71,4.29,21.92,-26.32,-38.48,-93.95,1.38,-7.66,20.14,7.86,12.11,-3.37,-12.84,15.6,7.03,-4.0,-10.01,-15.33,27
3.83,3.57,22.11,-23.88,-32.28,-97.75,1.53,-5.47,20.13,14.84,3.71,5.76,-13.52,14.18,4.84,2.15,9.57,-5.91,27
3.91,2.03,21.71,-22.75,-8.4,-81.69,2.08,-2.23,20.47,11.62,0.73,-1.61,-14.94,15.49,3.05,1.56,8.01,0.49,27
3.44,1.3,20.7,-15.53,3.42,-57.96,1.96,-3.46,20.64,0.93,-0.83,-0.44,-14.19,14.6,3.74,-0.63,4.64,1.81,27
2.49,-2.46,21.95,-24.22,-4.98,-30.81,0.87,-3.65,20.53,-6.15,0.73,7.76,-12.89,16.05,4.7,-2.54,2.15,-1.86,27
1.61,-3.52,21.16,-18.36,2.93,-4.39,1.34,-5.36,20.7,-9.72,0.34,2.0,-13.2,16.97,4.42,1.71,-2.2,-0.24,27
0.87,-1.52,20.53,-0.0,2.39,3.47,1.27,-5.95,20.05,-4.49,-1.86,2.15,-12.66,15.07,4.93,-2.15,0.93,-3.32,27
0.85,0.25,21.02,-1.07,-2.44,-2.1,1.65,-4.2,20.5,0.15,-1.17,2.15,-13.21,15.15,4.55,1.76,4.93,-1.07,27
1.49,0.77,20.96,3.56,-4.74,-0.05,-0.73,-6.55,23.42,-10.45,-13.48,-1.61,-18.16,15.36,4.61,-3.76,4.05,0.2,27
1.17,-1.77,21.15,-4.74,0.39,9.08,0.09,-4.89,19.87,-8.4,2.49,7.47,-12.57,19.85,4.76,3.66,7.86,-11.87,27
2.06,-0.69,21.08,-4.35,-0.59,3.52,0.25,-4.11,19.55,-4.74,-0.1,2.49,-13.43,15.63,3.98,9.96,3.47,-2.98,27
0.77,-1.87,20.48,-2.49,-1.03,3.03,0.61,-4.49,20.89,-3.37,-4.44,-0.83,-13.98,14.44,3.44,2.05,0.39,1.46,27
4.74,-4.8,21.68,2.25,-6.64,32.08,0.31,-13.94,14.92,-0.0,-53.91,161.23,-13.58,9.93,7.86,-160.16,87.45,32.67,28
12.27,-8.89,21.46,-47.61,-24.95,132.42,-0.87,-10.24,15.49,10.06,-49.41,139.31,-17.08,5.84,6.5,-126.27,78.81,46.29,28
3.23,-5.32,18.44,2.39,5.37,165.33,0.67,-12.8,17.75,-6.98,-83.94,131.4,-18.63,2.8,4.62,-128.56,75.68,52.2,28
0.86,-5.69,19.11,20.46,-0.68,167.24,-2.52,-6.92,19.68,40.28,3.71,39.11,-23.72,1.23,2.89,-16.85,57.03,-3.61,28
-2.16,-2.89,18.87,9.91,-13.67,159.62,-7.98,-0.39,19.89,-5.27,25.49,-32.03,-25.55,2.3,0.02,24.56,-7.23,-26.07,28
-4.14,-1.85,20.47,19.48,22.17,94.73,-5.72,-7.46,18.56,-29.79,44.14,-105.52,-24.42,0.59,2.57,75.2,-69.19,-43.16,28
-9.88,3.84,20.76,8.3,21.48,-5.03,-0.89,-13.1,16.14,-1.71,64.16,-194.78,-22.15,-0.9,3.31,174.76,-102.29,-47.71,28
-11.29,0.13,19.93,-10.35,13.04,-68.7,5.94,-17.5,14.82,73.53,95.36,-212.6,-12.98,12.81,2.54,263.57,-96.68,-25.15,28
-9.88,-5.29,19.08,2.1,13.28,-142.33,8.66,-9.26,19.4,78.47,38.43,-125.63,-10.86,21.55,5.49,154.93,-50.15,-11.08,28
-0.69,-9.41,18.14,30.18,-11.08,-216.85,7.36,-5.93,18.88,-35.21,28.32,-68.41,-12.74,16.1,6.25,25.15,-52.15,-31.15,28
9.21,-0.99,20.43,75.93,-55.42,-191.55,3.85,-12.0,17.34,-8.4,36.82,-71.87,-13.26,15.14,9.97,50.49,-51.51,-32.91,28
10.46,4.99,22.12,12.74,-16.5,-92.97,3.43,-13.26,17.89,3.22,20.56,-42.24,-13.68,14.54,11.01,37.5,-26.76,-19.53,28
5.11,-1.41,20.27,-16.16,8.45,-79.64,0.5,-12.09,17.79,-14.4,6.2,3.08,-14.17,14.47,9.04,-2.59,-4.83,-17.29,28
4.1,-6.24,20.74,-20.7,12.35,-64.16,0.3,-9.96,18.71,17.33,-0.05,2.34,-15.39,13.27,7.12,14.16,9.08,-4.74,28
3.39,-4.74,21.53,-14.01,16.6,-36.43,0.35,-9.34,18.68,-0.88,-6.25,-4.39,-15.56,12.17,6.52,5.08,0.73,4.05,28
0.83,-3.32,20.85,-10.5,8.15,-0.68,1.95,-9.5,18.93,2.25,-0.54,-11.62,-15.35,14.63,7.09,13.33,-3.37,2.15,28
0.88,-1.09,20.85,1.86,1.9,-0.05,1.4,-9.95,18.9,2.59,-0.73,-3.37,-14.68,13.46,6.86,3.17,-0.44,0.29,28
1.39,-1.11,21.27,10.01,-8.3,-6.64,2.21,-9.95,18.87,5.37,-2.0,-4.35,-14.54,14.22,6.37,11.62,0.83,3.47,28
1.76,-1.7,21.38,-0.15,-1.86,-7.37,2.85,-10.3,18.98,-6.74,-4.1,-8.5,-14.37,13.53,6.59,8.89,-1.9,5.62,28
0.81,-1.16,21.13,-0.78,-4.39,-3.86,1.82,-9.64,18.93,-7.32,-0.49,-3.32,-14.22,13.7,6.4,0.15,-2.34,-0.54,28
10.57,-8.0,19.31,9.13,-74.71,272.27,2.4,-9.14,18.25,23.53,-16.11,82.18,-20.86,2.69,6.23,-75.49,82.62,8.06,29
4.91,-4.28,18.53,51.12,11.43,133.45,-10.22,-7.3,17.88,-7.32,67.63,-27.59,-25.02,2.01,4.64,22.9,-14.79,-39.89,29
-6.74,0.31,20.98,11.33,33.11,45.17,-8.82,-12.7,15.38,-21.34,53.32,-145.7,-25.07,-4.07,5.32,117.68,-80.81,-54.64,29
-12.9,-1.57,19.77,-15.77,34.72,-62.3,0.31,-16.01,13.64,32.52,93.21,-221.34,-17.18,8.33,3.04,252.49,-114.79,-46.53,29
-8.97,-6.38,18.06,-16.99,-1.27,-171.14,7.22,-15.14,13.92,48.39,82.91,-189.26,-7.26,21.46,4.85,195.36,-111.18,-17.77,29
2.52,-5.13,18.54,26.76,-22.36,-237.11,10.39,-6.71,17.39,44.19,64.84,-123.1,-8.69,24.0,3.87,158.11,-64.5,-30.27,29
10.45,-0.7,19.44,60.6,-33.54,-189.89,7.97,-9.98,16.38,-37.84,48.19,-61.87,-9.1,18.37,6.93,34.18,-60.99,-38.53,29
11.98,4.34,20.01,20.65,-0.24,-125.68,4.26,-12.41,16.11,-29.0,36.47,-32.28,-10.16,18.7,8.06,33.5,-46.87,-33.98,29
8.12,-2.11,19.37,-33.4,20.02,-69.53,4.03,-14.34,16.86,-21.83,17.72,-13.62,-12.83,13.49,8.53,-0.98,-21.63,-22.27,29
5.41,-2.65,20.21,-31.93,18.46,-39.65,2.85,-12.93,16.57,3.08,0.0,-0.59,-12.68,15.04,8.51,9.81,2.25,-2.2,29
3.03,-4.86,21.04,-20.7,15.04,-19.92,4.63,-11.65,17.51,-2.49,-18.21,3.27,-12.95,15.2,6.5,-1.51,10.99,8.89,29
3.04,-3.48,20.59,3.08,-1.51,1.95,4.53,-11.13,17.33,-3.37,-6.98,2.34,-13.05,14.95,6.18,-2.54,4.25,2.44,29
3.57,-1.56,20.81,1.42,-6.3,9.57,4.05,-11.65,17.17,-2.3,-5.62,0.73,-12.6,16.01,6.65,2.83,2.73,0.78,29
3.81,-1.54,20.71,-3.03,-4.44,5.57,3.82,-11.34,16.98,0.1,-0.44,-1.51,-12.86,15.37,6.1,11.38,1.61,-3.47,29
3.38,-1.79,21.01,-1.95,-4.88,3.71,4.28,-10.71,16.49,-8.06,-4.3,6.05,-12.22,15.33,6.19,6.3,-0.88,-0.93,29
3.25,-1.72,20.78,-0.34,-1.03,0.1,2.51,-12.0,16.17,-7.23,4.93,1.03,-12.94,13.23,6.44,1.61,-3.71,-7.23,29
4.1,-1.0,20.59,-8.11,-2.29,8.3,4.71,-12.13,17.89,-2.49,-6.4,-0.15,-12.71,15.86,6.18,12.55,2.39,-0.88,29
2.39,-3.07,20.09,-8.25,3.76,0.49,5.38,-12.21,16.98,0.15,6.69,-4.05,-13.03,17.82,5.8,13.82,1.42,-1.66,29
3.14,-1.9,21.33,-0.44,-6.05,2.39,4.42,-12.13,17.12,0.78,-0.93,0.83,-13.0,14.35,5.78,2.73,3.03,-1.95,29
4.45,-2.43,20.92,1.42,1.61,-5.13,5.15,-11.14,17.01,0.83,-0.24,-1.56,-12.75,16.23,5.08,12.84,3.61,-1.07,29
9.67,-6.5,21.42,-24.37,-12.26,57.71,-1.87,-16.01,10.34,43.65,-53.81,147.12,-15.47,7.63,7.11,-126.17,116.5,16.11,30
8.35,-11.02,17.28,-98.34,-44.04,257.57,-7.14,-6.87,16.03,33.59,-34.96,102.54,-23.46,3.17,1.64,-83.3,78.52,25.98,30
7.53,-16.2,16.44,-44.19,-32.81,265.92,-10.16,-3.81,19.27,-6.54,19.38,-29.25,-26.27,2.91,-0.31,10.01,-23.93,6.64,30
-2.57,-6.8,16.78,23.49,12.5,157.52,-7.11,-13.07,14.04,-23.63,32.71,-145.17,-21.8,-1.62,4.04,100.24,-94.14,-17.29,30
-13.09,-0.47,17.93,7.91,-2.49,100.73,5.75,-19.68,11.35,-7.13,88.67,-234.33,-15.17,6.44,1.59,226.51,-135.69,-26.46,30
-14.09,2.59,19.52,5.03,-4.79,-29.1,9.39,-17.43,13.54,55.27,93.65,-192.14,-4.31,23.76,2.4,231.98,-103.12,-21.48,30
-11.0,-5.79,16.68,12.21,-18.26,-147.71,9.84,-13.47,15.63,-28.27,49.41,-70.7,-8.34,24.9,6.65,50.39,-66.06,-22.02,30
0.34,-10.86,16.15,65.97,12.35,-249.51,4.88,-17.98,14.49,-15.63,44.04,-34.52,-9.72,19.55,10.58,36.87,-44.58,-25.98,30
13.93,-7.13,19.12,48.05,-10.55,-214.16,2.47,-14.99,15.07,-4.88,16.41,1.12,-11.74,13.1,8.41,-7.03,-5.91,-20.17,30
11.31,-5.55,20.72,-16.02,19.48,-81.3,4.66,-13.78,17.23,5.27,0.78,-6.15,-14.21,12.37,6.22,-2.34,1.9,-0.98,30
7.09,-10.04,19.97,-10.89,23.34,-48.1,3.41,-12.83,17.13,-14.16,-11.67,10.55,-13.13,16.14,6.56,-18.51,0.88,2.64,30
2.28,-7.65,19.22,-2.2,21.0,-3.52,2.12,-13.34,15.69,-11.62,-4.64,9.18,-13.11,16.57,7.26,-4.79,0.68,-1.56,30
3.26,-6.4,20.85,4.78,-3.76,-3.76,2.4,-12.45,16.37,1.22,-5.13,3.17,-13.14,14.72,7.16,15.04,4.74,-3.66,30
3.05,-5.74,20.56,-12.55,-8.79,14.16,1.17,-11.86,16.39,10.99,9.33,-3.96,-13.71,13.43,6.4,19.63,2.49,-3.32,30
2.09,-5.62,19.99,-8.84,-1.27,9.13,2.12,-11.92,16.47,4.15,0.59,-6.45,-14.06,13.82,6.1,10.4,0.68,-0.44,30
1.6,-5.36,20.38,2.69,-2.69,3.27,3.48,-13.88,16.37,1.86,1.32,-4.64,-13.45,13.34,6.54,3.42,0.88,0.83,30
2.63,-5.79,20.65,8.79,4.79,-7.37,3.94,-13.07,16.86,-0.88,-1.76,0.05,-13.49,14.97,6.13,-6.69,2.05,0.34,30
1.38,-5.28,20.35,5.57,-0.68,-5.86,2.99,-12.97,16.97,-0.73,-1.07,1.42,-13.6,14.49,6.22,-0.29,1.22,-0.2,30
3.09,-6.93,20.19,2.88,-3.08,-3.03,3.92,-12.53,16.75,-3.03,-1.17,0.49,-13.51,16.2,5.8,9.96,2.15,-0.1,30
2.8,-5.5,20.52,-1.27,-1.56,2.88,1.93,-12.63,16.73,-0.05,3.37,-0.15,-14.0,13.6,5.94,4.05,-0.29,-1.42,30
-2.72,0.99,21.1,-5.42,-3.42,1.22,1.9,-8.33,19.42,4.2,-0.24,-0.05,-15.29,13.73,-1.93,-4.15,2.05,-0.2,31
-2.47,1.1,21.57,1.17,-3.17,1.12,2.19,-8.19,19.66,3.52,-2.0,-0.44,-15.18,14.94,-1.94,2.44,3.32,1.66,31
-1.93,0.82,21.63,-2.1,-8.59,-1.17,2.35,-7.43,19.92,5.47,-0.68,-2.39,-15.16,13.5,-2.35,1.51,1.56,2.2,31
-3.38,1.04,20.82,-0.39,-0.98,1.66,1.59,-7.93,19.59,0.49,-2.0,-0.39,-15.56,12.84,-2.13,-3.81,2.78,0.24,31
-2.31,0.62,21.2,-0.98,-3.47,0.49,2.09,-8.09,20.05,2.78,-1.17,-2.29,-15.36,13.79,-2.12,0.93,2.59,1.86,31
-2.54,0.35,21.03,5.47,-2.05,-0.93,1.8,-8.08,19.91,4.59,-1.03,-3.76,-15.14,12.92,-2.03,2.59,3.17,2.78,31
-2.27,1.26,21.51,0.44,-5.03,1.51,2.96,-7.29,20.02,4.25,-2.73,-2.83,-15.79,13.54,-2.49,-0.24,3.86,1.95,31
-1.84,0.3,21.59,0.78,-1.9,2.2,2.94,-7.25,20.18,1.32,-0.54,1.32,-15.15,13.05,-2.49,-5.08,3.76,-0.24,31
1.0,-3.23,23.42,-4.88,-19.19,27.49,3.02,-14.69,18.07,-18.99,-19.24,48.14,-10.96,21.27,0.14,-10.79,4.05,14.31,31
3.1,0.38,25.86,-211.43,-59.37,250.15,6.37,-38.25,12.3,-167.48,-138.53,266.89,-9.42,29.27,-13.17,-541.5,108.98,50.68,31
-2.18,11.92,17.59,21.78,105.76,136.72,0.99,-4.0,17.65,-15.33,39.55,139.94,-14.09,12.43,8.06,-83.69,92.29,26.22,31
-4.45,0.94,18.69,-32.08,53.86,133.74,-7.03,-2.68,17.08,-41.7,4.79,145.65,-18.2,9.56,4.52,-124.95,79.69,5.57,31
-4.63,-0.03,19.49,-64.31,-3.22,130.66,-1.69,-4.54,21.67,-51.27,-49.41,82.71,-18.99,3.73,0.42,-152.44,42.19,25.49,31
-9.9,4.83,18.89,4.54,-16.94,-104.44,-4.63,-0.17,18.94,16.89,21.63,-141.65,-25.58,-1.16,-0.21,75.98,-46.78,-25.15,31
-6.75,1.52,18.72,59.28,-41.6,-204.44,0.22,-7.55,18.58,38.48,12.6,-214.45,-18.5,6.61,2.51,203.66,-109.67,-30.96,31
0.17,-1.38,18.66,94.78,-22.61,-189.79,4.5,-6.34,18.26,67.38,16.31,-189.36,-11.88,13.69,3.45,242.53,-73.05,-11.67,31
10.5,3.06,22.47,14.7,-39.75,-79.05,11.24,-7.54,20.52,-11.13,-2.29,-75.68,-10.15,21.87,7.13,85.25,-46.48,10.45,31
7.59,-2.84,22.79,25.54,0.78,-76.61,9.27,-11.64,19.45,11.03,33.01,-66.5,-10.59,20.26,8.18,89.06,-41.8,-6.84,31
4.66,-5.2,22.07,-11.33,30.27,-43.99,5.59,-15.31,17.97,-19.58,20.02,-32.03,-10.54,14.89,7.19,32.71,-35.35,-17.19,31
1.01,-3.96,20.26,-8.98,13.72,-13.48,3.66,-12.76,18.02,1.81,7.81,-5.32,-12.96,14.4,5.92,20.85,-7.42,-12.21,31
4.77,-5.21,21.15,-85.5,-38.57,165.97,-7.09,-12.2,14.79,2.39,-2.78,31.35,-19.75,9.2,2.71,-34.47,29.44,-1.22,32
-0.15,-1.67,18.8,-71.83,18.26,184.28,-7.63,-14.06,14.96,4.88,15.97,-33.15,-21.75,6.91,4.44,8.98,-21.53,3.76,32
-9.88,0.18,22.9,-14.26,11.82,101.17,1.16,-15.13,15.87,-0.1,57.42,-134.47,-20.52,4.52,2.47,98.44,-76.17,-0.59,32
-12.57,-2.96,18.36,-26.03,-4.88,16.85,2.57,-14.82,14.52,43.7,64.99,-165.19,-9.83,20.73,-0.19,163.62,-111.04,19.38,32
-13.24,-4.99,17.43,7.28,-8.45,-57.76,6.64,-13.29,15.86,38.28,53.81,-118.36,-7.13,20.51,-0.14,128.52,-78.86,6.35,32
-7.59,-5.88,17.38,88.87,0.83,-180.57,7.89,-12.16,15.78,6.45,51.81,-87.21,-9.46,17.7,0.21,92.28,-62.3,-5.47,32
3.75,-3.49,20.88,24.95,-30.22,-162.89,7.01,-13.25,15.31,10.35,58.25,-72.61,-9.69,20.65,1.0,76.66,-58.98,0.15,32
3.78,-0.71,21.83,32.47,-2.1,-123.1,5.2,-14.85,16.27,-0.29,28.08,-36.52,-10.37,20.46,1.85,33.25,-36.47,-2.54,32
3.28,-4.24,20.91,25.24,13.82,-110.35,3.38,-15.22,16.74,-11.52,1.17,3.76,-10.88,18.15,1.82,-0.68,-9.23,-0.98,32
4.28,-5.21,21.65,2.88,14.99,-82.47,3.59,-12.04,17.97,-0.24,-12.45,11.23,-11.88,18.87,-0.28,-4.74,10.89,-4.93,32
2.35,-5.65,21.38,-0.54,8.74,-39.84,4.4,-10.88,17.89,0.1,-7.96,7.71,-11.7,19.48,-2.12,8.25,12.11,0.49,32
1.79,-4.12,22.41,-1.95,2.98,1.76,2.92,-10.19,17.73,1.95,-0.29,5.08,-11.46,17.45,-1.94,6.01,6.05,-4.59,32
0.42,-3.46,21.24,-4.44,-5.57,13.33,2.75,-10.77,17.37,5.32,3.47,1.27,-12.25,15.36,-1.57,8.35,4.64,-2.49,32
1.02,-1.8,21.18,-0.63,-1.12,9.72,3.39,-11.15,17.82,1.81,-0.24,-1.37,-12.3,15.87,-1.92,-1.51,4.35,-0.68,32
0.58,-0.39,21.18,-7.13,-0.83,7.42,4.25,-11.58,18.31,0.68,-1.42,0.54,-12.01,16.18,-2.13,-0.34,2.59,-0.39,32
-0.22,-0.98,20.99,3.56,1.66,2.78,3.54,-11.28,17.91,-1.66,-0.83,1.95,-12.39,16.85,-1.87,-0.49,3.37,-2.15,32
0.34,-1.62,21.26,4.39,-1.76,-0.2,2.88,-10.83,17.81,0.73,0.2,0.54,-12.13,16.99,-2.02,4.39,2.2,-2.29,32
0.7,-1.96,21.57,1.66,-0.15,1.56,2.68,-10.24,17.87,5.37,0.34,0.98,-12.17,16.02,-2.13,6.79,3.52,-3.52,32
-0.17,-1.91,20.97,0.63,1.27,1.76,3.17,-10.35,18.04,-1.76,0.44,3.66,-12.07,15.55,-2.55,2.05,3.32,-2.05,32
-0.01,-1.26,21.23,1.66,-0.59,2.15,3.08,-10.72,18.1,-0.1,1.95,1.76,-12.46,16.89,-2.45,3.47,2.49,0.05,32
1.73,-8.86,20.03,-108.15,-15.28,221.92,-6.3,-6.81,18.74,-9.08,10.35,-39.7,-21.98,5.16,-0.23,4.35,-19.09,14.79,33
-1.89,0.42,19.27,26.37,1.07,134.62,-3.46,-13.07,16.75,1.9,33.01,-105.81,-17.48,9.36,3.85,68.21,-80.22,18.16,33
-9.61,-0.91,18.78,-11.18,-2.05,94.09,1.44,-13.44,15.15,34.62,57.52,-140.82,-12.02,15.11,2.86,136.33,-91.36,7.67,33
-11.12,2.25,19.32,3.71,-22.41,-24.51,6.02,-12.28,15.21,18.65,47.71,-126.12,-8.56,19.07,1.8,140.67,-75.68,-1.27,33
-7.11,-2.23,20.13,17.63,-43.8,-100.39,6.96,-11.78,14.87,7.13,62.94,-91.65,-7.62,21.26,1.48,92.92,-74.71,-12.11,33
-2.06,-2.62,20.47,52.83,-32.57,-143.55,5.73,-15.75,15.13,-9.18,52.39,-69.09,-6.54,18.83,2.72,73.93,-74.76,-10.5,33
4.59,-3.7,20.62,30.37,-17.09,-134.18,3.83,-15.63,14.95,-7.23,37.99,-57.03,-8.32,16.62,2.91,50.63,-58.69,-7.57,33
7.26,-4.43,22.12,13.53,0.88,-112.7,1.78,-12.83,15.82,-1.66,39.11,-41.94,-10.47,16.68,1.38,43.9,-43.02,-9.13,33
6.38,-5.6,21.03,12.5,1.61,-92.04,0.62,-15.16,16.28,-14.8,8.84,-10.55,-12.02,16.6,2.96,10.69,-23.14,-4.1,33
3.77,-5.22,20.74,7.23,5.62,-70.12,1.49,-12.46,17.17,-1.37,0.98,-3.37,-12.9,16.72,1.5,14.5,-2.2,3.17,33
3.07,-3.92,21.08,6.2,14.84,-58.3,3.26,-10.78,18.49,-2.73,-1.81,-10.55,-13.08,14.51,-0.55,5.47,0.78,1.42,33
-0.32,-5.77,20.81,-15.28,4.25,-17.72,2.65,-11.1,17.54,-9.03,4.0,-7.91,-12.33,17.6,-0.86,3.03,-6.84,-1.71,33
-0.4,-2.57,21.62,4.3,-4.25,-6.15,3.86,-12.89,17.44,-6.35,6.88,-10.89,-12.67,17.07,-0.23,3.03,-6.59,-0.78,33
-0.59,-1.33,21.26,1.61,-3.47,-4.44,3.24,-13.46,17.1,-6.45,7.52,-7.67,-12.27,16.57,0.51,1.42,-8.5,-1.42,33
0.48,-0.5,21.36,-4.2,5.57,-8.11,2.44,-12.04,17.11,0.73,10.94,-5.81,-12.47,16.43,0.26,5.52,-3.86,-7.08,33
0.39,-2.13,21.52,-5.96,2.39,-8.54,1.58,-11.86,17.13,-4.15,10.94,-5.08,-13.85,15.79,-1.44,-3.81,-2.1,-10.64,33
0.64,-3.65,21.44,-3.47,1.12,-8.45,1.98,-11.15,17.54,-6.45,8.59,-0.05,-13.03,18.68,-0.88,9.37,-0.54,0.29,33
